"","x"
"5295",211838.652115219
"5296",181530.543708435
"5297",196142.427343609
"5298",173597.81049842
"5299",167501.813084971
"5300",208735.252535019
"5301",195461.451451757
"5302",218177.618012935
"5303",181914.255817322
"5304",191222.387890245
"5305",204208.671870182
"5306",181889.525310103
"5307",175953.491522265
"5308",173954.463035481
"5309",207733.505197943
"5310",198310.873989701
"5311",210593.480368526
"5312",163959.951427766
"5313",213884.884447914
"5314",197337.857272856
"5315",209014.891932229
"5316",241174.282293934
"5317",251840.767892002
"5318",224804.86278975
"5319",176246.403936876
"5320",173048.397743584
"5321",192272.387340115
"5322",195930.567583178
"5323",182677.516849827
"5324",199315.619253283
"5325",162627.765632923
"5326",187080.681260826
"5327",133769.472713007
"5328",179112.537807756
"5329",205311.965801529
"5330",265026.424924211
"5331",206552.785705203
"5332",176181.024963053
"5333",235774.411538901
"5334",198554.302996152
"5335",224188.844922299
"5336",200500.889973172
"5337",186467.593068304
"5338",190570.957761229
"5339",194452.040227713
"5340",162856.773655721
"5341",206781.545091033
"5342",178658.045286978
"5343",208361.342062535
"5344",195650.336385713
"5345",195474.616867744
"5346",191681.739044125
"5347",207881.515262207
"5348",185342.597160297
"5349",205722.755133953
"5350",195962.755199818
"5351",194743.905457684
"5352",146436.545995318
"5353",234591.857752474
"5354",170931.721252544
"5355",182846.328334827
"5356",203121.238186074
"5357",165003.326135468
"5358",172962.987065155
"5359",184963.167891879
"5360",215553.396063882
"5361",178658.092575744
"5362",240765.535524735
"5363",146537.257993324
"5364",203874.707911713
"5365",171067.071555789
"5366",194462.600509387
"5367",215775.049352446
"5368",192157.138431087
"5369",179761.347952907
"5370",180542.472096962
"5371",187207.213680468
"5372",183171.959584694
"5373",151889.863836075
"5374",188869.268232153
"5375",202479.117093127
"5376",185214.587727555
"5377",202763.269202946
"5378",207198.60338687
"5379",175675.831753195
"5380",228127.888090878
"5381",186597.939676346
"5382",223947.018268877
"5383",162996.324546985
"5384",167225.579457052
"5385",193504.754582993
"5386",194407.263240925
"5387",190868.468090233
"5388",173795.147120579
"5389",209962.905676103
"5390",178881.179325595
"5391",191980.978130502
"5392",215476.315118087
"5393",188730.974357629
"5394",188769.772985359
"5395",165141.06541552
"5396",182397.636975114
"5397",176297.818912713
"5398",186726.09027891
"5399",184427.95286631
"5400",210290.538085245
"5401",201295.606823513
"5402",209395.47907684
"5403",191318.827598338
"5404",227950.646125542
"5405",171815.048771586
"5406",194502.69500644
"5407",198398.821598016
"5408",199529.089732921
"5409",217814.59932064
"5410",159002.268625552
"5411",196144.435170563
"5412",164178.181888591
"5413",205330.298025214
"5414",173833.330902232
"5415",188799.638149792
"5416",192253.422486885
"5417",185338.291916471
"5418",200798.248256787
"5419",176863.566689524
"5420",186181.19557831
"5421",214110.016540625
"5422",186051.150887836
"5423",215023.499785103
"5424",180682.1888389
"5425",212435.347411421
"5426",174172.138246755
"5427",205551.828736938
"5428",196741.445204589
"5429",212952.35155569
"5430",167250.980858935
"5431",161166.162014713
"5432",184894.079886618
"5433",210325.565889453
"5434",203760.617685609
"5435",168537.043494598
"5436",179502.964844532
"5437",176435.863854907
"5438",209614.225997219
"5439",183684.886001354
"5440",204252.453291437
"5441",171460.142025334
"5442",202983.405232091
"5443",223491.286122494
"5444",178533.458345396
"5445",195572.498857201
"5446",214341.951015994
"5447",161589.601145591
"5448",148798.345996148
"5449",171986.789998508
"5450",262725.453462095
"5451",218327.428012252
"5452",203159.463288818
"5453",147623.995078892
"5454",181461.462755712
"5455",199062.920638017
"5456",199447.64968803
"5457",178995.154249762
"5458",184700.704782617
"5459",210023.257835008
"5460",169733.318542498
"5461",218024.922841459
"5462",198140.5407572
"5463",188592.318780234
"5464",221409.744639069
"5465",196680.1303165
"5466",188179.749980748
"5467",198105.129630346
"5468",178569.48279287
"5469",171697.350464949
"5470",160338.938139542
"5471",223435.809887994
"5472",188080.106949327
"5473",230054.227836843
"5474",208505.971089964
"5475",173989.905272574
"5476",180682.114897766
"5477",202915.656721992
"5478",191548.625421314
"5479",178657.465573612
"5480",179699.295540458
"5481",194676.129486095
"5482",177678.800821645
"5483",173734.382839606
"5484",191071.444925154
"5485",193019.749974634
"5486",166061.96272854
"5487",187792.521920693
"5488",222353.120468082
"5489",189508.245433666
"5490",187843.274052601
"5491",162496.052063323
"5492",209557.647326983
"5493",182477.636607363
"5494",205425.67343565
"5495",183616.217271994
"5496",174061.551798817
"5497",192900.480340128
"5498",185680.408098101
"5499",154579.709708451
"5500",194434.447809674
"5501",232656.208389608
"5502",226287.063842362
"5503",187664.112259826
"5504",193298.844825663
"5505",204118.432418474
"5506",177087.023111315
"5507",190049.809276341
"5508",164697.600670064
"5509",172011.653571869
"5510",185573.156872229
"5511",190418.283323596
"5512",203554.70631693
"5513",162886.841929177
"5514",225505.944730423
"5515",137417.076973313
"5516",156702.764040055
"5517",222300.434897928
"5518",216042.426597714
"5519",179044.837520197
"5520",209480.129689053
"5521",178754.622367126
"5522",208472.352589911
"5523",161517.342817602
"5524",163725.782324152
"5525",201104.602492618
"5526",203636.031596271
"5527",178925.802598689
"5528",197556.553506042
"5529",166184.311592075
"5530",211395.120902787
"5531",174694.594267121
"5532",218236.255785168
"5533",193617.247246634
"5534",193173.77616988
"5535",169682.771126107
"5536",168503.104132824
"5537",203292.692476003
"5538",191854.737076846
"5539",202942.649241002
"5540",172910.314016397
"5541",180602.20258171
"5542",200196.191739337
"5543",192906.067141405
"5544",179624.582876632
"5545",204280.249790982
"5546",192357.712267888
"5547",176875.630084594
"5548",206994.441269754
"5549",230221.000414356
"5550",181270.844029636
"5551",189534.871784106
"5552",251403.07929914
"5553",201081.84871125
"5554",216388.715574206
"5555",256476.265784092
"5556",170993.705190791
"5557",207906.425537288
"5558",193658.967832227
"5559",197022.006411178
"5560",209690.307158626
"5561",188238.589854907
"5562",205174.411734039
"5563",196047.8159097
"5564",153265.541471051
"5565",207357.649925559
"5566",219644.263901985
"5567",196505.412898573
"5568",172561.163423268
"5569",170321.114325152
"5570",177465.984722723
"5571",160395.177988235
"5572",169746.350730582
"5573",215004.785997317
"5574",193703.106831122
"5575",170843.331396529
"5576",197019.875659779
"5577",180994.602871882
"5578",198212.676684393
"5579",172458.034509996
"5580",181855.385828993
"5581",209037.83792929
"5582",197670.723738772
"5583",206368.415861059
"5584",222761.44444781
"5585",180609.015298353
"5586",210166.142538924
"5587",163518.920642969
"5588",213372.662728972
"5589",182665.70206009
"5590",156559.476118232
"5591",223681.916583449
"5592",190265.054428374
"5593",202711.696298643
"5594",214849.434538325
"5595",179075.197153864
"5596",201221.838858753
"5597",196073.41588855
"5598",181238.460675615
"5599",176858.742794326
"5600",145378.716106698
"5601",168120.322398187
"5602",175412.951909267
"5603",213935.488194124
"5604",214263.298657943
"5605",180125.133048044
"5606",236783.207343271
"5607",234002.023560377
"5608",233873.50055216
"5609",189114.383108391
"5610",213112.235845583
"5611",173207.490945717
"5612",165298.926535201
"5613",216947.943322169
"5614",173421.355488224
"5615",165335.910529378
"5616",195298.354068718
"5617",184601.397998639
"5618",181294.537090203
"5619",226367.363617925
"5620",191038.20318986
"5621",186509.98529208
"5622",186221.419533222
"5623",173395.87745346
"5624",198382.48186977
"5625",200805.486447393
"5626",197285.83213798
"5627",201483.101724339
"5628",170190.53898502
"5629",215602.143987262
"5630",161818.303697707
"5631",178849.217101687
"5632",245609.442106209
"5633",178095.386139374
"5634",222585.527344384
"5635",206622.554051976
"5636",184018.451975047
"5637",149507.232267708
"5638",202781.607261393
"5639",184773.006255311
"5640",191170.214007824
"5641",213229.379965503
"5642",188362.153451742
"5643",217342.217810433
"5644",184126.515839066
"5645",164183.076979489
"5646",204888.094534305
"5647",170933.345610444
"5648",213850.139333705
"5649",185036.125801262
"5650",182977.434309168
"5651",197645.044729674
"5652",182528.880372472
"5653",200806.497430469
"5654",168190.709040309
"5655",150966.33187943
"5656",155285.908474255
"5657",156198.978790683
"5658",201310.850395135
"5659",219941.764907023
"5660",189075.186557731
"5661",211653.61542034
"5662",197812.69706089
"5663",270542.161840914
"5664",194879.517934931
"5665",184520.48811905
"5666",198395.008242576
"5667",195021.161338229
"5668",208580.308455433
"5669",151209.594547863
"5670",174885.591168731
"5671",209368.007962148
"5672",160610.603285172
"5673",206894.00315993
"5674",221368.660054689
"5675",203408.022228157
"5676",188802.55967795
"5677",197248.11391499
"5678",176328.079570709
"5679",198423.807048476
"5680",198044.195435027
"5681",186956.936028432
"5682",205333.359286855
"5683",181267.719531892
"5684",198875.087592147
"5685",188658.355005955
"5686",224722.672171019
"5687",207379.36391861
"5688",207239.412638757
"5689",195399.177819061
"5690",183675.285180108
"5691",186030.64045272
"5692",178299.126826349
"5693",203048.998673994
"5694",170099.040722022
"5695",201971.449437051
"5696",202236.172750737
"5697",173017.916444804
"5698",151534.679861899
"5699",200943.004386311
"5700",217719.470991569
"5701",186221.959515729
"5702",190738.380241171
"5703",226012.138989762
"5704",182197.890080664
"5705",168685.345812833
"5706",194208.893602707
"5707",175111.134368451
"5708",191532.526576171
"5709",194616.328970376
"5710",180995.740283641
"5711",191981.315313384
"5712",194791.954860356
"5713",223098.531469207
"5714",198894.773699073
"5715",204342.985022505
"5716",188403.466941463
"5717",231191.648909629
"5718",182924.650174365
"5719",158363.273815684
"5720",161620.40182676
"5721",214444.912046786
"5722",202953.660475828
"5723",166220.503537308
"5724",176105.820458683
"5725",203403.348172702
"5726",187555.645017725
"5727",187322.93310749
"5728",244330.042782192
"5729",209939.234641386
"5730",229787.929542959
"5731",168697.269190246
"5732",190536.969465086
"5733",204687.499889745
"5734",230572.83973261
"5735",184479.976511972
"5736",215842.729423039
"5737",240880.223290227
"5738",197551.942216783
"5739",131830.12961837
"5740",208256.989784114
"5741",201111.213735544
"5742",200108.086742564
"5743",208360.990088579
"5744",195824.853119058
"5745",190988.787067321
"5746",219989.938844604
"5747",198714.698109345
"5748",180666.683682897
"5749",184168.189882394
"5750",196828.523114645
"5751",201626.117410627
"5752",241721.774797794
"5753",189363.136449361
"5754",188822.484240098
"5755",188155.163789949
"5756",171480.211392915
"5757",209919.156664237
"5758",188523.958850344
"5759",189060.269007489
"5760",213718.109668238
"5761",187364.396074203
"5762",189262.148877027
"5763",136055.167400146
"5764",175400.672180192
"5765",202018.388573509
"5766",181465.964608027
"5767",201648.244786535
"5768",193198.170300482
"5769",184235.949010614
"5770",191682.665343407
"5771",151738.499518834
"5772",193056.436463279
"5773",202203.0268629
"5774",209122.974920157
"5775",212210.75429863
"5776",177282.698220644
"5777",200131.977267071
"5778",172470.127793559
"5779",189211.212003848
"5780",221234.387020203
"5781",238500.95751239
"5782",204009.268446504
"5783",199497.903656025
"5784",208492.113674995
"5785",162443.427863879
"5786",158542.964054903
"5787",209451.330237889
"5788",180230.410541305
"5789",281966.243861887
"5790",159847.947740249
"5791",196432.383288912
"5792",201447.390866368
"5793",191003.759536039
"5794",213160.773023378
"5795",167438.584075337
"5796",197103.031505908
"5797",185396.565570129
"5798",176678.67477295
"5799",181638.710446202
"5800",178698.005308955
"5801",180964.32115632
"5802",196739.233396708
"5803",226320.157890581
"5804",172129.511630037
"5805",207157.633709554
"5806",212036.249109338
"5807",189237.850852407
"5808",186814.074486534
"5809",198772.373797932
"5810",182307.53216511
"5811",258809.802180275
"5812",194077.177970647
"5813",198092.079020201
"5814",211453.910218798
"5815",182733.556750374
"5816",221485.830029847
"5817",221403.924583392
"5818",165040.72677818
"5819",187540.324095896
"5820",191659.035442012
"5821",168896.711063269
"5822",179560.299732302
"5823",196093.177483212
"5824",256090.041478932
"5825",180604.564855566
"5826",152386.499647795
"5827",165491.596851198
"5828",196684.206672551
"5829",176850.025427062
"5830",175076.122817784
"5831",200683.562913809
"5832",221863.801581281
"5833",167538.453108949
"5834",180256.612403625
"5835",204425.377005461
"5836",203482.688983872
"5837",187987.855028952
"5838",175810.193790883
"5839",211100.099513936
"5840",173713.738510093
"5841",183200.395177651
"5842",155376.471431931
"5843",201490.814539029
"5844",206323.019768438
"5845",211914.956823541
"5846",222155.39770088
"5847",213902.7013266
"5848",168807.025681848
"5849",200649.847922214
"5850",179735.658423315
"5851",229002.569733984
"5852",198392.864646132
"5853",204677.916405886
"5854",189206.584943108
"5855",184131.054319981
"5856",171581.304126741
"5857",216395.166001656
"5858",178462.606890482
"5859",195277.117151366
"5860",234523.857608475
"5861",165769.321425785
"5862",175380.516060713
"5863",202376.283815669
"5864",178074.370419948
"5865",201264.567319368
"5866",213230.202987933
"5867",167553.54780185
"5868",217541.225142683
"5869",225674.62337247
"5870",171063.338231903
"5871",197222.099358038
"5872",196087.535083901
"5873",166694.545376188
"5874",192324.509721127
"5875",191552.636376712
"5876",227839.539647783
"5877",197517.720506029
"5878",200874.40116283
"5879",176902.110208215
"5880",174187.577022976
"5881",207563.322864172
"5882",180278.951806495
"5883",195238.971442473
"5884",184423.92831053
"5885",166970.492813352
"5886",200424.06444587
"5887",183455.828734325
"5888",174420.477246006
"5889",200715.724296706
"5890",192739.744504591
"5891",203778.764644966
"5892",221975.19458981
"5893",180593.813017034
"5894",179947.782474889
"5895",169963.304750148
"5896",192935.258110637
"5897",162991.315311925
"5898",193669.462014228
"5899",173134.423332991
"5900",201448.848085127
"5901",177804.390667413
"5902",198373.329890047
"5903",174901.544650329
"5904",160351.330266243
"5905",169881.212947868
"5906",201525.101750462
"5907",197481.052510687
"5908",172337.114714087
"5909",201776.267285528
"5910",212012.06637542
"5911",189836.349956243
"5912",199366.39736311
"5913",219396.044248871
"5914",192050.259115632
"5915",200390.148945012
"5916",215372.150071354
"5917",206068.356748561
"5918",161599.365631403
"5919",189706.839445421
"5920",204860.705610162
"5921",253979.07518072
"5922",207072.631831829
"5923",188194.767355634
"5924",169990.648455069
"5925",196834.718095295
"5926",196178.742627746
"5927",182017.291228979
"5928",176390.422901455
"5929",164878.087118604
"5930",219698.493065418
"5931",214882.51226159
"5932",231693.730139639
"5933",177758.863608903
"5934",221084.569062487
"5935",185540.327368287
"5936",177531.53049441
"5937",205044.230055753
"5938",168333.651462973
"5939",206786.083959077
"5940",166922.725735161
"5941",200959.286797646
"5942",183187.739317356
"5943",190455.435192036
"5944",172948.875997994
"5945",198312.376781349
"5946",201545.824634942
"5947",207639.249755609
"5948",182681.671563347
"5949",205844.506228174
"5950",183226.397328299
"5951",195113.90746085
"5952",174674.265919988
"5953",152122.918951297
"5954",198532.511154726
"5955",214175.677829377
"5956",222815.535162292
"5957",189614.298676581
"5958",159813.489392495
"5959",238133.387991988
"5960",243436.980999225
"5961",182734.421112521
"5962",196951.919313294
"5963",147705.499014325
"5964",189922.348854775
"5965",188014.895843175
"5966",164472.668163635
"5967",183284.943207685
"5968",169389.243352472
"5969",245864.637895455
"5970",206564.089781764
"5971",181588.970209728
"5972",178564.857833511
"5973",141943.734907769
"5974",218549.884970231
"5975",221228.273502677
"5976",209365.300689934
"5977",177108.84977309
"5978",209229.319296868
"5979",194923.667861142
"5980",232870.701678014
"5981",227865.697246913
"5982",215329.21543042
"5983",203661.335975738
"5984",199042.659651785
"5985",179045.285207276
"5986",186219.001535695
"5987",168196.248911091
"5988",167541.231709052
"5989",223527.492778234
"5990",182861.958342713
"5991",200537.503744236
"5992",198293.316063619
"5993",157083.557196175
"5994",191025.371528033
"5995",199815.558891507
"5996",171370.205324808
"5997",209366.961885808
"5998",180273.580382558
"5999",199379.809353511
"6000",213843.781596451
"6001",214409.611615441
"6002",236984.319809802
"6003",195803.023871526
"6004",184003.729422611
"6005",201716.32602947
"6006",195119.52985199
"6007",152923.849615086
"6008",164853.636798507
"6009",174341.163388184
"6010",144392.998501844
"6011",167456.022061772
"6012",197691.623699709
"6013",211198.535857866
"6014",186290.31295342
"6015",227536.214414163
"6016",186458.942642025
"6017",217061.360976425
"6018",177107.837110443
"6019",166504.264767913
"6020",181189.792964277
"6021",203430.147760469
"6022",204379.023903936
"6023",190196.502140792
"6024",177928.230531378
"6025",189377.30467294
"6026",184020.050503316
"6027",196009.894064644
"6028",170034.918172961
"6029",199831.060539853
"6030",205310.343463187
"6031",203570.045114363
"6032",184490.033036735
"6033",219937.93834479
"6034",195581.125515107
"6035",188357.845867133
"6036",177515.543272062
"6037",194649.888438106
"6038",153321.00304223
"6039",166110.393182081
"6040",162806.196431074
"6041",222563.329420538
"6042",169849.260940652
"6043",197507.708424837
"6044",180980.809596491
"6045",184909.067555139
"6046",253062.139428384
"6047",223826.924309592
"6048",208089.634220148
"6049",192763.111641808
"6050",191124.477857973
"6051",178757.102768716
"6052",175300.11992367
"6053",198149.569519937
"6054",192749.422452316
"6055",188634.929087766
"6056",179055.297223078
"6057",226813.577847216
"6058",172699.778565489
"6059",199224.004581286
"6060",187043.090100479
"6061",163443.570933552
"6062",194217.855963206
"6063",246937.260759748
"6064",172861.182923174
"6065",174558.711165443
"6066",200192.500752837
"6067",167418.639641306
"6068",196172.044631819
"6069",185035.556579421
"6070",161491.1463327
"6071",221504.931690534
"6072",177056.778137798
"6073",190952.346857804
"6074",189207.626181445
"6075",180681.554283602
"6076",169499.525705117
"6077",173652.233129249
"6078",233829.12410315
"6079",209293.394554079
"6080",167339.454180832
"6081",152700.23971911
"6082",184036.228972421
"6083",215243.326691014
"6084",209521.051873166
"6085",187595.671295066
"6086",177428.591023706
"6087",209610.414651848
"6088",198971.254042854
"6089",216741.950170237
"6090",174690.63357599
"6091",206452.070264629
"6092",188260.080908994
"6093",171371.74221275
"6094",158379.333286854
"6095",245990.329763672
"6096",192282.468676382
"6097",251283.671755856
"6098",182488.984237279
"6099",200661.189971814
"6100",183170.320237804
"6101",218735.510370206
"6102",187301.127290846
"6103",182171.198270476
"6104",171904.803637918
"6105",193270.768915377
"6106",209602.388724477
"6107",216748.771219923
"6108",234836.901067127
"6109",217277.826436206
"6110",184524.735370086
"6111",194201.638143886
"6112",200548.760600641
"6113",182716.612054702
"6114",189961.20609959
"6115",177365.981915194
"6116",182102.740609025
"6117",175945.753866686
"6118",176381.842130189
"6119",197618.608039924
"6120",223500.531998783
"6121",189373.05426479
"6122",120384.646332212
"6123",168313.926554137
"6124",248480.979238179
"6125",198331.016840179
"6126",161264.881573738
"6127",190549.148182901
"6128",214129.00038568
"6129",204602.535630447
"6130",162479.008467726
"6131",192675.092370319
"6132",166496.434460351
"6133",200645.647364228
"6134",215819.415887829
"6135",196983.596185891
"6136",209860.043852469
"6137",184126.171646488
"6138",196902.462725401
"6139",162133.402834737
"6140",183886.865094594
"6141",196942.783366062
"6142",219650.731921386
"6143",193080.210040962
"6144",224302.711130593
"6145",198409.551386612
"6146",215041.144577463
"6147",188963.172985241
"6148",219077.02445709
"6149",184972.621258645
"6150",240873.586302334
"6151",217869.480380167
"6152",200635.785639844
"6153",190807.858992753
"6154",227798.761790792
"6155",233768.400826939
"6156",182226.836549254
"6157",214272.112423497
"6158",203302.217021568
"6159",213442.617008966
"6160",215448.69400325
"6161",160988.185812293
"6162",196253.638475797
"6163",198162.591650976
"6164",174827.461307893
"6165",186065.191336308
"6166",180710.444960126
"6167",253526.552099719
"6168",199159.984452727
"6169",157906.330087674
"6170",180648.272225982
"6171",173606.192143448
"6172",181360.14768037
"6173",215653.235924324
"6174",165353.824556977
"6175",194004.596088723
"6176",214438.476982293
"6177",163032.810222023
"6178",219436.234893602
"6179",199151.792972995
"6180",197579.619140028
"6181",189540.200942417
"6182",200568.163474669
"6183",172118.129766629
"6184",192708.032688715
"6185",234539.836677833
"6186",221672.241883244
"6187",214411.692233778
"6188",174213.111619353
"6189",149743.589530111
"6190",188052.244248043
"6191",201073.607773913
"6192",159986.45364296
"6193",169951.212291215
"6194",192515.454435514
"6195",163528.926227759
"6196",213280.813757427
"6197",200723.732406298
"6198",187696.687785612
"6199",187226.622518467
"6200",207642.845945228
"6201",187295.245373862
"6202",182556.18201087
"6203",151038.711261435
"6204",195566.728509127
"6205",179640.146185124
"6206",174252.488468956
"6207",186887.911537678
"6208",160888.194755088
"6209",212600.83538595
"6210",189087.53247719
"6211",185410.075716588
"6212",211052.482347771
"6213",214011.891288245
"6214",169492.011060787
"6215",154066.017557109
"6216",202112.266042206
"6217",171806.367722009
"6218",160537.458672886
"6219",170223.729677069
"6220",193976.362113841
"6221",219682.785052964
"6222",190072.26870002
"6223",170008.371271622
"6224",181819.908800484
"6225",175700.154311255
"6226",173338.687353082
"6227",188643.457358505
"6228",166764.75097607
"6229",194382.201748943
"6230",180324.434951365
"6231",207718.485351359
"6232",183934.247875325
"6233",196094.817893369
"6234",180797.407229402
"6235",182648.359081912
"6236",191096.022533993
"6237",197559.345506116
"6238",161959.585592077
"6239",221423.875401028
"6240",195862.337307195
"6241",215582.832178956
"6242",218158.284853518
"6243",208894.761526443
"6244",207460.982518788
"6245",179351.158185468
"6246",206990.654582327
"6247",200144.93734852
"6248",189639.521444874
"6249",180824.478365688
"6250",189864.657371959
"6251",199641.647758418
"6252",184767.631896575
"6253",208390.647080272
"6254",189288.062625569
"6255",160836.904750681
"6256",202008.725213194
"6257",154759.380847026
"6258",207210.241076135
"6259",214506.255767829
"6260",190730.955772662
"6261",177629.879428376
"6262",189117.024908623
"6263",199750.369807284
"6264",218371.805018499
"6265",144561.932455674
"6266",211209.364659335
"6267",187136.927890784
"6268",214908.01940481
"6269",160786.393087963
"6270",136338.230234776
"6271",186199.222610046
"6272",174792.808402307
"6273",186099.98820723
"6274",155847.638265107
"6275",256907.964889485
"6276",198264.445540125
"6277",229025.774995036
"6278",209694.080701986
"6279",148658.402975034
"6280",196439.051525825
"6281",192348.469917313
"6282",186173.560168632
"6283",188262.310411657
"6284",176967.039129778
"6285",172085.994455813
"6286",221034.144748769
"6287",192835.605563136
"6288",192332.08940491
"6289",191140.924664526
"6290",198050.151013411
"6291",206958.038526977
"6292",201112.173565338
"6293",189330.507844764
"6294",191792.757033297
"6295",228404.921127455
"6296",210786.312716228
"6297",161547.121094817
"6298",156058.310112635
"6299",197218.027971148
"6300",175955.283846396
"6301",235468.261888872
"6302",180638.309789173
"6303",219948.568061614
"6304",183621.672144923
"6305",206690.486979061
"6306",210169.071225032
"6307",183827.886271347
"6308",157048.438169791
"6309",183905.520827643
"6310",209528.689729143
"6311",173619.389278453
"6312",209649.351804857
"6313",185837.73517811
"6314",174263.055462501
"6315",183650.541869103
"6316",155561.925680095
"6317",176208.996773749
"6318",226528.971284497
"6319",187644.727861599
"6320",216730.627278188
"6321",190974.181687501
"6322",186094.223584123
"6323",210739.678615328
"6324",202485.708035944
"6325",174335.152592189
"6326",184482.851531777
"6327",250542.098102775
"6328",176475.694801901
"6329",219152.16072127
"6330",144112.599159604
"6331",161234.796553981
"6332",195055.364731362
"6333",186629.58453149
"6334",207961.867656241
"6335",218061.610037004
"6336",168337.498282109
"6337",174802.651526164
"6338",210858.975537064
"6339",171612.879610983
"6340",233776.196008886
"6341",180654.576425025
"6342",181385.393304436
"6343",193663.686399275
"6344",170069.878861818
"6345",187888.192453336
"6346",188316.363005123
"6347",175533.937136772
"6348",176682.379937973
"6349",210281.281530451
"6350",213150.392050811
"6351",199399.853135092
"6352",161492.866391303
"6353",205251.158979688
"6354",164371.873625214
"6355",188889.393203018
"6356",202136.423805644
"6357",101603.517104758
"6358",193134.654630241
"6359",199884.380999024
"6360",212662.447095796
"6361",168214.67709641
"6362",206963.583055676
"6363",200831.740776742
"6364",171248.865311692
"6365",164672.287375432
"6366",218384.186918587
"6367",216464.316850673
"6368",200337.790062759
"6369",176136.048731726
"6370",185178.095337784
"6371",208403.628551087
"6372",188965.480495283
"6373",202387.507234706
"6374",181315.298129017
"6375",213605.468182514
"6376",228525.976571399
"6377",158127.631468826
"6378",209252.792132822
"6379",170801.829562056
"6380",196782.135952304
"6381",175016.865785427
"6382",229663.327789797
"6383",172514.212829317
"6384",266362.200947153
"6385",188335.188062391
"6386",210755.056244823
"6387",166443.53526156
"6388",169605.914994235
"6389",205745.138003949
"6390",194670.321563268
"6391",170358.801649735
"6392",176736.529018011
"6393",177115.24886931
"6394",161996.627314362
"6395",188829.063819758
"6396",231500.366631638
"6397",192705.640440558
"6398",240156.197116834
"6399",193226.75873369
"6400",163794.717529951
"6401",208654.91350824
"6402",212773.003601442
"6403",183332.522914969
"6404",207286.975798113
"6405",196953.890687086
"6406",193319.415515694
"6407",183396.103709834
"6408",187368.80826423
"6409",201730.985059722
"6410",202157.928991474
"6411",204162.86923775
"6412",195275.673084629
"6413",180009.833629724
"6414",184236.015340217
"6415",177299.84517974
"6416",193752.922756983
"6417",225403.932786823
"6418",167535.480062299
"6419",184836.636116631
"6420",194191.317986256
"6421",202393.164452641
"6422",189161.358222587
"6423",264827.264972778
"6424",224427.840671168
"6425",178292.631963614
"6426",175890.328343239
"6427",187088.97585357
"6428",215547.912223488
"6429",182208.774384285
"6430",214368.885208889
"6431",158414.650326003
"6432",202910.239819001
"6433",205718.741281351
"6434",240184.155926577
"6435",226987.297777148
"6436",177095.697702491
"6437",186594.760675749
"6438",183243.841107264
"6439",183228.697404898
"6440",149100.393657714
"6441",167100.845559628
"6442",256902.720278435
"6443",201297.715604488
"6444",188204.11542339
"6445",163004.549237533
"6446",170850.759033487
"6447",217159.838731177
"6448",172012.594102835
"6449",220868.678878847
"6450",245020.278241109
"6451",151939.047976
"6452",220023.453508866
"6453",175931.413579605
"6454",211608.799856159
"6455",218469.804943974
"6456",202969.986973892
"6457",192121.079199633
"6458",162010.183534161
"6459",200019.756996535
"6460",211429.66298811
"6461",169364.185466299
"6462",201632.16521631
"6463",171752.845969861
"6464",187567.454670015
"6465",228059.74950155
"6466",166832.396643087
"6467",174550.434673582
"6468",225627.170299859
"6469",172486.826481849
"6470",181627.550620193
"6471",233062.538883501
"6472",191112.801392713
"6473",167887.10532372
"6474",228556.304279125
"6475",219858.248278224
"6476",182944.402312846
"6477",200359.496958091
"6478",183783.293926854
"6479",185757.002420016
"6480",222804.93715383
"6481",179677.520158942
"6482",215326.625083388
"6483",184559.409321045
"6484",207490.353426852
"6485",178052.452431792
"6486",185655.462752877
"6487",214451.141312574
"6488",162840.160718992
"6489",188534.202896665
"6490",178968.112202938
"6491",214198.432252605
"6492",255445.972842851
"6493",155966.907965276
"6494",139815.324159728
"6495",217815.092454055
"6496",170615.805949793
"6497",182186.234091248
"6498",225185.481806805
"6499",187598.527635296
"6500",165436.873629788
"6501",175546.437690001
"6502",190886.274990228
"6503",163728.548376727
"6504",183917.573226297
"6505",185252.009909823
"6506",170091.26170576
"6507",221095.005444546
"6508",197164.564261227
"6509",175377.431840276
"6510",170035.205149477
"6511",209830.117186097
"6512",174908.053953726
"6513",226578.823660325
"6514",215122.794190736
"6515",200303.17151893
"6516",195949.124417747
"6517",177606.257273396
"6518",204167.898092928
"6519",210051.964897473
"6520",191403.650901776
"6521",216548.462150571
"6522",172422.736189204
"6523",176865.891594645
"6524",189071.700625105
"6525",169255.514149286
"6526",211370.791790261
"6527",223889.244037919
"6528",196600.627261531
"6529",176040.047435708
"6530",143263.586351199
"6531",204735.72457801
"6532",176046.307539794
"6533",146136.674267607
"6534",200087.165699267
"6535",174362.865456796
"6536",196406.09962695
"6537",223019.980532962
"6538",184928.639294344
"6539",182039.91545287
"6540",191609.140424033
"6541",252362.024691655
"6542",189845.899125945
"6543",209274.351931339
"6544",243351.804318394
"6545",166240.259649457
"6546",152008.461180839
"6547",220523.532917775
"6548",202590.330646909
"6549",190214.625988896
"6550",266440.568324898
"6551",197504.686722649
"6552",229563.470196553
"6553",203606.85382414
"6554",201867.026349467
"6555",148816.339261646
"6556",193653.211743147
"6557",179096.67222436
"6558",175720.251638236
"6559",158102.399203337
"6560",182655.587965834
"6561",174242.8251069
"6562",197544.341161343
"6563",246548.143632649
"6564",155814.372114277
"6565",141489.751946391
"6566",207730.582525925
